Dimension 1,Dimension 2
1.1034603871035542,0.07226689074644281
1.461354155444815,-0.5925856918744248
1.6472829434963545,0.08865573364820296
1.6767192876744494,-0.541217531716839
1.570115563318467,-0.5729926507828575
1.6624880717520294,-0.6211402323992083
1.673412210728216,-0.47693774328778965
1.3616803030163482,0.4108958207620693
1.2526876508798968,0.0996330555023888
1.5476542881012125,0.09942529419875334
1.1916095578368884,-0.5782342572108514
1.3501004996870243,-0.4061648995547757
0.9087939278880132,0.06130270537847475
1.2139660971324917,0.5555355047306857
1.2939534574580138,0.9343571731083489
1.55279045902453,0.8610858511404392
1.7796963216875934,-0.6269430095616867
1.68550933844891,0.04375702657860314
1.1225481917932454,0.7858061837781624
1.713902325452613,-0.5694754500590365
1.2058415451487199,0.7247687994226314
1.0910698320663563,0.1324580480688859
1.1593917482432345,0.7391919225545126
1.3560737156464064,-0.6062710442842951
1.6731873448947772,0.07394439929861825
1.3372016746739417,1.0732395493187494
1.4018728340950257,-0.5655633653228523
1.3735907309032562,-0.5454323825325432
1.4172929787893096,-0.5736036250825927
0.8747438456577908,0.3078799628897345
1.7248186520990734,-0.4888338544018833
1.6229245028408055,1.1081812331331617
1.2469624416343148,0.5638725662911964
1.79736336984719,-0.6265086506495698
1.5761784546483846,-0.5258203703309462
1.3327927351702147,-0.6212221045959367
1.0355861027190727,0.7685127482220502
1.6400654510554291,0.036776685443812025
1.8210692707404064,0.11615365095261194
1.4754766113020001,0.426028767179431
1.232238668416712,-0.5639939377171016
1.0982357436475578,0.8161340389974494
1.3414672131280365,-0.5742996075791275
1.8828010230744996,-0.3854480323763171
1.7000337845282838,0.05784333147954568
1.2298496402821506,0.18580525539829218
1.7474354709718571,-0.3519424053417502
1.001947693922359,0.7638103198320418
1.2177227540108977,0.7698359899962482
1.2044682508848779,0.25770247373557675
1.8349326801182435,0.14854962934489258
1.8039608013916575,-0.5851914395477722
1.1834675550733884,0.723113581848871
1.4188335821354503,0.7808230032771322
1.7112153456554502,0.09905854885245942
1.1332988245232136,0.05492448878065084
1.2330490054520435,0.8026629951130696
1.0991245413547934,0.17371444002546554
1.4204000553558775,-0.5962615911880372
1.5000102466389755,0.9155193602614567
1.3829484614300105,-0.47040925804988565
1.4706248770415242,-0.5803536938255499
1.9399030890508029,0.1357276584757728
1.764018103551693,-0.524329815326353
1.5227582941996676,0.7966956841319673
1.747622454352659,0.06504330361361932
1.480156762306221,-0.5632887305957994
1.828122287945036,-0.4024176729618423
1.4130366981700855,-0.5651966285321216
1.789482428940171,-0.5991955302759161
1.2285423568011646,-0.5643117190643785
1.6332586934011497,-0.5323838403925855
1.1474827216780559,0.10594111702412855
1.5398705256675222,-0.6065439512298832
1.4819191839576875,-0.5860478069345905
1.2049869125809982,0.44412492053295344
1.6116201380292101,-0.5264168326460756
1.0519900331568264,0.0454104629016357
1.9644843677808617,0.120924481309808
1.669618595590417,0.04858186532967845
1.5376296892006172,-0.5410854690610948
1.260378203168554,0.9061640468697287
1.3768680038733625,-0.5539427132492607
1.543774430553782,-0.5680051509524857
1.5034032335870602,-0.5369764012461254
1.2464472086612643,0.20437466564011786
1.108119551275313,0.922265788788411
1.332018163427253,0.7992442709617301
1.5369546368676232,1.1892185052615767
1.276163324065007,-0.6151951945960936
0.8109037977628184,0.15018568529779414
1.2087193218297099,1.0489799357193383
1.8425746943869081,0.12490508783999672
1.1490738737745203,0.7695619455745067
1.3069065596327274,-0.5681065587468863
1.2630274836508784,-0.609895594813933
1.3245342618780822,0.5925766767290555
1.149184529059249,0.13495778981748924
1.2709764240475516,-0.5672418972817859
1.8910387542542526,0.19819552279617575
1.4677031594341083,-0.5468807637624966
1.5220766497335882,-0.5283721725366002
1.749482441979761,-0.4084040257679381
1.5903877322750777,1.003835405518938
1.360245761868463,-0.5386131599418678
0.9150487028581886,0.7387267236515477
1.1717280580286347,-0.5978196300626155
0.996347896851361,0.10793990780397052
1.904195179389087,-0.6039453273439344
1.3676254717970868,-0.6260145672286472
0.9462891793272441,0.12915881700792706
1.6583133597503235,-0.5102997248964221
0.9660983221714181,0.12285323391780091
1.1648201723980212,0.7467406936576073
1.6321236696627626,0.07810007777465362
1.86148133262602,0.13538860375033812
1.6340238643013452,0.6052362829425374
1.2023232845905885,0.8790505858962541
1.397070763295532,-0.2825949049721862
1.129431385375233,0.7906346331918628
0.9737344661225831,0.17020767773713152
1.0951875536024143,0.1814633930189087
1.5191885176299142,-0.5540813911365389
1.665955082490435,0.08383353356783514
1.7359088414572086,-0.5155986986126148
1.7579975013537885,0.18387745866805388
1.7044358430842905,0.11573901728008573
1.8416043978793797,-0.6015712025250345
1.2275034913453502,0.9750345249982951
1.4382090283267164,-0.5670090248313161
1.297924410632337,0.822011815791109
1.8484689238636134,0.1105222070797059
1.5753542975788273,1.1817780074500819
1.5425681912499705,-0.6474475690987873
1.277161218638279,-0.5931580002867612
1.017606270136374,0.7676906491941637
1.1749024926073655,0.7187544895654637
1.2013298532936414,1.0359086760749392
1.0502549455940575,0.7673835498839932
1.3955453235477755,0.3215274989328229
1.269517340951801,-0.5555319056808736
1.116196853799817,0.7933097999303391
0.9359952759445567,0.16547345131478264
1.5618651209976182,-0.6132259412101728
1.563894718396642,-0.6174482303313159
1.414318984096901,-0.6070919560006018
1.6163344106980486,0.08098253514514382
1.4952788503667194,0.05963057865371687
1.8486271559107277,-0.5991074734319578
0.83240862000564,0.17501360492051057
1.3554062684466783,1.0377166519648173
1.602613477898256,-0.5209873986382471
1.4036689637441424,0.7825506147250622
1.7538064213176217,-0.5115630014179818
1.2437809477410608,0.8672487055544489
1.856144592986124,-0.3751215573464542
1.5599317110934126,1.0789314063780604
1.3873450376463499,0.20900973772185422
1.1801208144681923,0.744100926326339
1.4699240080740257,0.782964491628571
1.4247201724825926,0.32334580450315775
1.2176720577189175,0.7836373259309732
1.6199832422624976,-0.6360817059136747
1.3711248506966245,-0.5699946076206085
1.5680313924139262,-0.5691276905172555
1.6888638534631546,0.020992944902581856
1.6617680022848733,-0.36841438788922853
1.7707721895124113,-0.6061011944457769
1.5189299274025567,1.0713171896282285
1.3664002576929821,-0.6304282686040156
1.4986506584255619,0.8406869227817543
1.1259856783566264,0.27115655006924405
1.960298843629651,0.11543268635132727
1.4868055860553804,0.13860742991771519
1.5013431919778042,1.0726379901565946
1.3843996645361407,0.5852376450940882
1.5355504777152376,-0.5324478916564568
1.1663437982720248,-0.5859333057372308
1.036848686141278,0.17881030342695842
1.1136308608751924,0.2869288167755522
1.0817195306519356,0.7734050997908674
1.2210371584779496,0.942803616055776
1.5078204856383204,-0.55655830098668
1.7204708027667706,-0.3357546933350383
1.7674231794189326,-0.42632479381912214
1.2993443711562451,1.1361915657978545
1.3794171989570718,-0.6497034053903724
1.3084998020737528,0.8113790554044376
1.5994379053296923,-0.6241978178188228
1.10415962655811,-0.5870914195981323
0.8622659916864468,0.15181707052391066
1.4394379698659818,-0.5611163200806775
0.9812070865131345,0.1761962913898691
1.3119359320469923,-0.36541610264491853
1.793407148067563,-0.5242706676280523
1.6697742199562173,-0.6050844433460615
1.1946281524987745,0.7807881292747902
1.326402641192097,0.5604912173372137
1.9076460328273206,-0.3640904127815171
1.6792433510567966,0.08186247422596334
1.486463507058968,-0.6238461411289384
1.467581811256894,1.1903038252502145
0.6682850859606865,-0.0039140294064027355
1.4798202111279628,-0.4862133936605494
1.3096182831886347,0.7453224003234205
1.787009803439841,0.12148697439701717
1.274222863660302,0.16221847973811332
1.0730186134216229,0.7448641670020194
1.3979763058534471,0.8003597291583502
0.8982701114490703,0.15325881668300817
1.42830679133996,-0.5915340729595479
1.5892142669240754,-0.6579815277538396
1.4536193061631235,-0.3552209040561753
1.6851209540471876,0.11837432201153042
1.389205235361735,-0.48399850948506395
0.9902757472786078,0.15182091096238606
1.693693127729633,-0.6205792349262282
1.3564611481731264,-0.6430114863978619
1.1168210015419264,-0.5863715459802227
1.5266718420054406,-0.5326844917208327
2.0229240086241034,0.14031197463648312
1.2222902693204054,0.7527723628671115
1.5921412962992434,-0.5116059257700564
1.7534059852819428,-0.5737593279922123
1.3110034401810713,-0.598943707707153
1.4794444010347725,-0.44581378168379965
1.5355139610424078,-0.6000392670668585
1.3232114590276418,-0.48683140072752673
1.2055211551900078,0.6434265635224017
1.0735525109998552,0.3567056231806499
1.2981408066615738,0.4513754011976887
1.6187613772160752,-0.42530407658171043
1.3004383454256685,0.4943190732743417
0.9117895208981954,0.0054467298974907735
1.247346860145273,-0.6404458514934422
1.0974277198820523,0.7730475804979986
1.2518574667361353,-0.6276582942412573
1.0855260118321666,0.38817948883146935
