Dimension 1,Dimension 2
31.27584,14.647587
3.3112245,-94.054695
47.07001,38.123875
-47.71709,-28.167278
31.468575,85.619576
58.48458,-5.4330363
58.903843,-6.1028776
-12.355445,-78.90434
-81.46317,20.757742
38.092632,-28.990614
-31.811975,-53.13927
55.866814,-3.6916327
55.228607,-2.2829645
-15.562343,-75.122025
9.456427,25.417833
36.77071,-12.00847
35.32646,-54.499237
20.080555,-41.627438
-69.67557,-36.066036
77.65077,-17.402067
-10.346591,-8.412588
47.917255,-21.02197
8.7244,19.744076
-28.742651,11.001687
14.624345,22.669245
47.45879,25.713245
37.666412,-55.39702
-12.181173,-79.769516
-29.259066,-54.309887
14.081306,37.84133
77.5137,-30.108032
50.523678,64.95284
20.00404,-27.340715
72.00654,-40.931152
3.9256976,97.60554
39.30626,6.8849363
29.940456,-36.162376
39.206375,0.061761662
31.968756,6.1815877
-100.58303,1.2857598
49.008465,-9.694689
-82.43841,19.311382
76.73946,-29.59197
54.454384,-69.42312
33.96012,-14.688213
30.548279,-12.125434
76.76605,-29.78398
-66.68685,-35.3724
48.374073,-25.29758
-11.627279,0.33264834
56.571102,-47.100403
50.966858,-22.94486
-12.0114355,-81.31153
-12.101446,-28.344395
53.0632,-7.4941096
-15.525978,-29.585312
21.851233,-60.60115
13.539159,-66.61866
29.611958,84.00304
67.094894,47.23791
-82.25998,19.639738
46.311348,34.857246
14.4366455,76.94123
36.98574,6.50129
35.726902,-55.548157
-11.592007,0.32048696
-51.356903,-11.661967
9.539195,22.626709
9.070086,42.677834
-38.83399,19.173243
-51.892803,-10.80803
-10.686733,40.709694
29.513294,-36.129395
78.3749,-30.200613
51.3801,64.21756
-10.254624,40.3068
6.4317527,-96.40707
76.43444,-29.026329
12.5822735,10.055678
50.197906,-27.300606
-39.84197,-21.265854
-24.672338,-43.027756
5.3157587,24.668526
67.696106,47.544174
32.974583,-21.295965
23.117813,18.859484
-69.92299,-25.955711
-29.81782,-35.560955
-11.918499,-18.696966
61.659164,-9.59585
-2.3940067,-55.74036
35.63559,-54.223644
-74.57144,-8.092868
-22.359516,-3.211692
30.489258,37.913506
29.119987,-18.77371
26.056377,5.24267
-69.73976,-36.47248
59.988598,-6.3991485
61.006126,-7.4729466
-14.674189,-27.04603
-25.23488,-27.76146
-29.919592,5.6851745
21.865368,28.838556
-15.395401,-0.2852686
30.963417,71.1937
30.201223,-50.24284
12.905658,-3.159377
8.872956,44.634792
-41.10334,50.5237
37.593693,-57.60743
0.04824075,41.74673
54.873,-26.288492
-0.7393878,50.06134
-1.4364107,6.0744033
-18.263664,25.204737
47.072952,38.1093
3.7170799,31.879467
67.443474,48.01387
14.298259,15.054827
-20.274738,40.896397
-37.10342,-73.2616
-9.897596,41.4048
-61.85979,17.427677
24.197788,9.412147
15.882378,13.214645
78.01299,-29.977121
-72.401794,-51.63957
50.455208,15.274053
-46.30629,-14.257437
-25.191158,-26.298925
6.565732,-96.227684
-65.30924,34.34672
40.851658,46.47425
13.359079,-4.2043533
-29.370964,-66.3425
28.48647,83.71518
17.149626,28.205288
5.0865145,28.726774
-39.896397,-54.04406
-48.633244,69.77365
53.78743,-69.021324
-39.721302,-21.256098
-18.067408,25.151325
-25.160847,-42.85141
26.50847,-22.002817
31.37419,42.23713
49.93782,-27.20729
4.8539634,63.342567
-65.70952,34.504578
-1.4421912,6.0689435
80.96784,-29.9385
-67.910095,-34.76754
50.16091,64.714966
15.116622,50.145977
-47.981663,-28.284842
-25.84796,15.139082
29.867704,86.20036
76.13121,-29.197605
-2.6250348,-55.922462
-37.954494,5.864269
-68.37205,-35.989456
68.55852,-24.347181
51.77979,66.02147
27.333609,-56.075443
62.0544,-1.6275144
27.432198,85.90775
47.986557,0.30853522
26.313414,-1.4108909
-29.774982,-8.486525
-2.2244282,-56.06405
52.2016,66.32739
-12.877844,-78.46113
53.611897,-69.111244
-66.11254,34.118
-42.921703,24.654467
19.86504,-51.86976
-19.727657,25.455952
-55.869156,-50.99469
-34.76703,3.4878783
-39.166435,19.222597
71.992615,-40.95758
9.48847,49.391018
-65.24578,35.54094
-24.618813,-43.035496
21.890936,52.708035
30.437216,38.155888
3.7221098,31.877361
19.83423,0.703348
13.583213,81.61125
50.339634,-27.665998
62.65505,25.721603
57.799877,-3.8856897
8.900535,44.576607
12.65098,37.726284
-73.16162,-11.5204935
-76.641,-11.674683
-5.350259,-54.036892
22.950998,18.968863
5.5499277,41.622757
55.415627,-47.962208
53.0985,67.60541
20.01476,-27.423222
28.615057,86.73569
31.58416,85.24434
-12.166595,25.660643
-30.87329,3.3776002
26.370703,-1.3160182
92.50935,11.803317
32.36195,85.36325
-53.73346,-10.084619
-12.336474,-27.809402
47.9947,-21.082228
-18.684475,-20.01366
-42.722218,-46.266132
-4.5044875,-48.36129
-30.978998,3.4529321
40.766525,-24.712204
52.5188,66.78898
-10.172262,40.570698
56.17156,-3.612647
47.916927,-1.6524918
48.023827,0.31845677
-33.278378,-52.524624
-30.276577,3.0665548
59.664585,-6.939434
13.050968,80.85593
-20.597277,41.09974
71.59963,37.17864
-70.35658,-31.856224
35.038216,29.387249
26.738737,-6.6088514
13.482877,-2.2144666
9.930395,-21.402536
-31.183443,-53.706886
59.948284,-6.5919523
34.793095,-53.86843
-14.363171,-78.20438
-34.092415,-51.99783
-65.59384,32.990837
56.219257,-10.112576
-31.909796,13.622034
-4.775685,79.64235
29.784922,-36.612156
-2.270105,-55.694187
33.307373,-6.15517
-3.3071373,-55.566032
5.1441064,-5.3824596
68.57176,-24.35827
-24.490316,-43.073215
-43.342506,-16.851948
30.127256,84.56522
62.618233,25.812483
50.68153,-27.312443
37.402172,-53.757965
-64.71646,-35.874737
-56.524593,14.17119
-24.406578,11.816664
27.343277,-56.06366
-8.768662,-56.808826
-39.842392,-21.256361
-37.374866,13.215107
58.79763,-5.131611
5.603155,64.21613
64.42302,17.502155
38.531082,-56.66941
-9.734601,7.4415116
-34.30618,-3.7941241
63.204624,-34.94033
31.258034,14.634981
14.630672,22.721085
9.460471,25.433834
-9.613263,41.26032
-48.18773,-28.591974
-38.57449,18.28607
82.27226,-30.98783
-100.468956,2.1337647
32.620014,-11.916853
-76.396545,-11.89907
-9.510308,41.81341
-32.937927,-52.416515
-17.07275,24.956238
20.31711,-27.50035
51.94571,66.23863
41.30831,-44.280006
-32.1903,-53.52352
13.5694,-66.56171
-63.897465,-33.24454
-15.211559,-27.081846
58.807804,-5.9994316
-81.62666,20.43632
10.308955,-21.392025
-26.938568,-17.415756
5.3713856,-32.497856
37.79422,-28.615904
-49.225124,-9.2174
-37.90182,50.302258
29.0486,83.86446
-31.316164,-33.363678
69.27702,-10.391879
6.690562,-96.65078
-39.6001,19.779501
-13.202971,-77.29045
55.355087,-2.2547345
-61.25626,-7.749656
32.238766,67.47703
-47.493763,28.037113
20.049156,-41.64292
27.066746,85.46198
-34.122475,-52.098408
-57.8644,-42.904625
50.413586,15.239096
28.890078,20.891422
12.667557,37.515743
43.899063,-23.835386
10.128787,-20.88827
5.17655,-32.366642
-66.47945,0.55926406
-69.525536,-36.453407
41.11197,-44.142475
18.022503,-1.3070897
-38.003998,14.475666
-38.66699,18.074982
-34.622517,-7.3115435
0.42024586,-56.153496
13.373114,-66.73528
28.291243,86.95438
4.2694235,-98.04107
19.95039,-27.334562
28.533009,-15.549729
43.348408,-7.4459853
18.128536,62.87698
-67.65905,-35.82771
67.98981,20.028278
34.081833,0.39466253
41.31623,-44.127777
66.100334,46.01394
26.10897,-22.501541
-36.477352,-71.75336
-39.109028,18.623331
-23.155031,27.008116
57.845768,-41.559017
50.8958,9.064093
21.09134,35.27698
-12.116119,-28.064003
-65.79463,-36.869083
-19.677525,-19.394934
-11.698192,13.965063
79.33705,-30.155907
5.453819,-32.52142
42.03253,60.911823
-10.365112,40.897537
-34.632507,20.708935
-70.6922,-9.386018
8.87772,44.6249
55.89654,-3.1139739
-77.02189,-11.601513
-6.6433206,84.39018
-38.6725,17.241766
39.137947,-53.47635
36.24488,-56.922245
81.48727,-29.578817
14.901703,36.603474
72.016495,-41.027954
-6.632462,84.40559
-66.46441,-34.287807
81.84786,-38.509502
-30.449314,-30.938828
-8.269394,-47.36644
-14.718353,-75.96887
6.115852,63.259304
-34.365437,-7.487693
-69.02486,-36.129257
-13.071833,-28.750853
-31.118515,-33.57833
1.4854738,-58.139614
8.870413,44.659508
52.28769,68.49914
10.606802,-56.746086
-11.985827,-18.74872
-37.943405,15.48748
63.35807,-34.950665
-24.173023,8.611003
53.63801,-14.894448
12.223031,80.34482
-6.3018656,-54.073128
21.070879,-51.063766
-11.535047,41.32099
53.528366,-67.874664
-5.0573506,76.52117
-73.52027,-14.382245
-14.134639,-75.85986
-65.03204,35.434605
29.869583,84.08178
80.38598,-30.025402
27.814732,83.532295
-42.362366,25.0946
31.213305,85.091835
-60.394382,-7.0052605
21.649961,51.655594
-64.23066,-33.64015
52.906796,8.80248
-24.027199,8.328719
-43.55455,8.52232
44.978825,-31.607647
45.792213,-31.749542
35.487045,-55.14847
40.73901,45.160755
34.63115,80.99489
51.308926,-27.321709
6.9090085,2.735947
-38.292477,19.014645
-0.7662491,50.14071
-63.8912,-33.28636
-41.60597,71.51791
-33.20996,-47.19459
29.078012,86.7772
40.20658,46.18783
21.77701,28.78615
80.63137,21.946157
51.467278,35.598167
-55.945583,-50.886806
-20.416212,40.99768
5.742925,25.800367
27.739656,-16.318539
53.140903,-67.45828
-37.142803,-73.27318
51.086346,65.412186
53.658535,-14.876923
-1.0228527,-56.583603
-11.900994,41.66321
57.703793,-47.15224
37.28029,-53.973427
35.431934,29.050922
29.874643,86.05652
-31.713188,-32.541676
81.234665,-34.219063
39.536625,10.894061
59.435074,0.35459763
58.396122,-5.548872
59.467793,1.7738901
-18.476625,-19.661386
76.14739,-28.712687
-30.992308,-53.522457
-49.20798,11.085047
50.53943,-28.042385
29.277376,-37.05906
23.141703,34.833534
-10.278699,40.5364
-62.086735,-27.732264
52.228504,66.52034
-46.339886,-14.335066
30.310854,-12.934307
-30.890385,-51.313892
-65.7237,-34.7549
-15.873155,-29.303074
-73.200935,-34.327457
20.960629,33.716843
-25.182228,-26.328587
13.526153,-66.803665
-43.536945,-16.62012
47.21212,8.802892
-55.9481,-51.041595
31.261784,14.635178
22.80567,18.938475
-84.51595,-25.362175
-47.810413,-28.382265
-32.1974,-63.05261
-48.091747,-20.594908
-65.50071,35.069206
-45.691387,70.5069
1.3339953,40.519203
29.333378,66.43892
40.686787,-4.110304
13.675281,-66.40754
-40.244843,25.27736
-1.8933802,-55.85521
29.798016,-14.804934
27.181433,-3.7107487
17.307243,1.7027073
38.018787,-55.12795
-14.010484,64.107155
-29.806261,71.05165
39.195026,0.09019553
29.298925,-36.712666
8.6127405,20.375357
-48.359196,22.01719
49.00465,-9.693582
-14.578794,-45.29618
6.3171935,23.931889
-43.48965,-16.660646
-38.595562,18.625586
59.159054,-4.9977546
-0.8459368,50.31651
-65.93345,-35.04508
10.090182,-21.468508
40.673103,-4.1012053
36.41606,-56.95803
4.558078,-94.47332
-84.29851,-24.917282
-13.726979,-76.735886
30.2925,-63.1229
-57.867424,-42.916702
27.183887,-3.7285058
21.538486,52.701054
-42.251232,-0.6512826
49.86119,-27.153046
37.478565,-63.877228
55.38612,-2.1752725
31.260143,14.632259
-25.181553,-26.33502
-61.99894,-27.809431
-64.28891,-33.57721
-10.344687,40.472233
-3.2224343,78.88157
-19.854353,25.450241
-11.452627,41.28557
37.349277,-53.73107
30.297262,62.687984
-67.42646,-36.32553
-81.28231,20.703857
-51.71732,-70.075455
53.073452,-7.5047297
-24.880537,-43.128685
13.701853,-1.9724269
-47.958645,-28.478127
64.91944,17.421259
80.82614,-25.450518
-64.18489,-33.80388
-12.674604,-77.77665
-25.520277,82.202156
-69.81175,-25.97538
-39.84636,-21.251207
52.34962,64.97426
36.99216,6.48257
56.865723,23.575474
10.443523,-21.321192
9.475223,-94.91446
-47.975418,66.59406
41.376385,-44.180622
10.374514,-21.440464
52.142036,66.55379
53.61925,-14.847443
-17.303305,-74.64886
18.548374,14.110414
-0.2693152,-63.466164
6.199317,-96.162834
-2.0915036,-56.09144
20.731571,51.986187
-1.3201059,50.27052
28.622158,-37.498154
-51.485535,-11.308365
-38.255882,19.037651
5.6035566,-32.596615
-11.548223,-27.206419
1.2501109,23.27119
-25.194864,-26.342606
-62.079617,-27.719254
21.662548,52.556885
-33.284428,-47.12665
55.552204,-48.106617
75.98928,-34.94483
10.6249485,-56.645184
34.892094,-54.41411
52.63635,66.98808
64.05808,16.518414
76.84215,-17.367708
34.996864,-54.697906
10.362101,-57.042446
37.575626,-28.811666
60.636795,-6.972409
-40.499504,5.7741113
-18.82099,25.379978
56.90888,-47.087994
56.835365,-3.7711642
-29.797005,81.66742
58.525364,-4.704768
19.318684,62.491653
-39.546432,18.846008
-42.71966,-0.3628062
24.12787,43.339836
22.223145,5.3455853
1.4507422,23.069885
-13.257851,-77.19396
-30.854433,-53.51434
30.815226,-36.446392
-42.250168,-0.6272502
72.008965,-41.00947
-55.9499,-51.07299
-3.1597304,-55.214764
-37.737823,24.824238
-33.794025,-38.007008
-64.6275,34.784283
-14.580648,-28.423792
-38.531162,15.322419
21.31171,-51.361652
-65.29315,35.985397
-12.199035,-22.245962
-38.961166,17.294434
-13.664591,38.88062
30.404903,-13.485821
-47.67994,-57.224552
-42.698,-46.262066
67.45915,47.504898
-84.57492,-25.444803
-11.800331,41.630135
20.288414,-27.450592
27.109621,-22.741219
18.037094,-1.3582623
29.778902,-36.30328
-76.44299,-11.645867
43.345512,-7.451154
10.589053,-22.411648
20.420341,-27.50469
14.591538,22.769463
22.789803,34.80415
-68.65967,-36.486202
-13.6625595,-27.205238
11.653003,48.89008
-12.477838,-27.778458
20.91815,-50.77108
10.915219,-22.21457
22.730204,34.810913
-14.127087,-31.977268
27.677448,20.843967
-34.03358,12.4474
27.621714,20.920328
4.709571,64.794525
4.837124,-95.11609
9.462365,25.428268
-25.371798,82.28426
-69.30191,-36.53822
-24.19948,8.543765
26.608961,-22.108936
35.792286,-56.448616
-65.29556,36.220425
-0.7605038,50.135017
38.059208,-15.717932
29.830809,84.62927
-15.383906,-0.29143414
67.309685,47.701794
-29.575115,-54.50744
-52.840015,-18.286097
33.29813,-6.155304
20.96822,-50.91952
52.119186,-13.571824
-23.472937,23.569815
-31.684538,-32.620087
50.155056,-27.573513
-33.9847,-53.096626
9.7371435,54.35353
3.6349652,-96.25421
51.246334,-27.073666
26.743551,-6.6068044
-36.946556,-49.94268
-55.691814,-50.763393
-61.456284,-8.006072
-69.98111,-32.113773
63.368195,-34.95058
60.23148,34.448647
68.545265,-24.337652
35.083755,-55.129402
-50.36437,-68.92567
30.659481,86.11556
52.966347,8.766126
21.306149,-51.346912
18.538607,14.111344
-11.521023,41.528763
-43.203064,24.34669
-47.608444,-57.1639
-78.801125,-10.968278
62.98115,-15.184928
-66.905266,33.216995
18.561699,14.037752
-40.174114,20.93806
-29.321354,-54.404457
41.825977,62.408417
31.451893,42.116116
48.199707,0.28984702
67.97055,20.023003
29.336443,15.5085125
-25.185062,-42.83949
-2.110225,16.233692
56.935127,-47.13962
30.239489,-12.155139
24.691832,29.377625
52.976852,8.743439
66.43217,46.572018
-44.81451,-8.514077
52.69758,8.915987
-29.407545,-53.53269
5.4805503,-96.22531
14.071617,81.86021
-25.240208,-1.4237764
50.976055,-22.936577
26.430916,-21.907053
67.403114,48.017746
-52.88641,-8.500606
1.3637301,40.54524
-47.564896,-57.214233
-23.227997,-3.6301043
-37.253395,7.0126076
14.654268,22.545696
-11.86921,41.630856
4.6176176,-31.995108
-12.117926,-79.00551
4.108835,64.61738
18.507463,62.505447
12.656049,37.62815
5.6392684,-32.411175
44.980717,-31.607338
50.68507,-4.6504855
-51.116985,-11.623449
12.15842,-37.93855
34.08756,0.3853091
28.908127,-37.257862
-64.1175,-33.819664
-42.738693,23.21829
-13.395609,-77.78969
2.4023497,-55.747154
13.858809,81.874535
-72.53396,-51.603027
-34.634026,-51.87564
-21.356985,5.1614285
-3.1232007,-55.108467
21.251295,-51.2992
-39.423748,17.678225
12.423783,80.34393
83.23536,-29.165564
-65.53967,35.35602
29.704205,-14.323819
-37.936813,5.9038086
-41.5167,22.104965
71.59596,37.086887
-25.426935,82.28668
26.376514,-1.3453335
52.813393,8.848387
-7.0121117,93.49541
-16.100174,-26.54983
68.55667,-24.34237
-1.848935,-57.584
-68.13963,-35.989872
-69.21768,53.45921
54.458145,-69.31537
56.419773,-2.9448612
11.66816,48.898457
24.200277,9.412289
33.26845,-10.522101
-65.39271,35.529575
39.202763,0.06784437
-10.551939,41.11929
-31.260595,-51.139305
47.21166,8.802791
77.818115,-29.699291
-7.5094275,-52.213562
-55.88582,-50.924564
-40.792114,21.634558
26.340538,-1.3310002
-39.525757,18.128302
2.381476,-89.96994
-6.5263925,-53.6716
50.98492,65.59664
-29.816154,-35.556324
21.76623,28.77885
78.57315,-29.914927
-29.472286,-1.4807639
-27.320936,15.196435
-52.876392,-8.489139
36.719677,-50.086323
-81.37505,20.538277
68.595764,-24.377571
-66.19261,33.88881
-38.493774,14.035331
-55.694653,-50.580578
36.0441,-56.500538
-33.205338,-52.628223
-57.883686,-35.639767
-1.2944137,-57.79173
4.4266644,64.73697
-63.769844,-33.400135
13.222736,-2.6214318
27.38461,83.25892
-48.548035,69.77593
32.357853,-19.21273
-84.363396,-24.944899
50.34951,15.217138
-69.75162,-36.598244
-53.191483,-18.331324
-37.99044,24.954124
10.622833,-56.63525
-44.141167,26.648926
-70.18465,-41.262287
-53.20552,-18.28577
-30.308754,0.23438974
-42.726295,-46.294273
-40.890194,71.10997
-51.613922,-69.821556
-6.758179,-56.64633
-1.3554018,-4.969056
54.335323,6.583593
4.553791,-59.278652
-12.158841,-81.187645
-11.900497,41.779842
23.978975,35.297337
58.027077,-46.12281
-47.576603,-57.201103
50.671185,-27.237503
50.921486,-27.295052
31.873888,85.41172
30.96447,71.171906
65.111275,17.630634
66.71234,47.50017
-17.417536,25.361715
-65.95777,0.58432275
66.21084,45.986332
-10.471905,40.790665
35.499416,-55.970425
41.078156,-44.13595
-61.564095,-8.104261
-51.835724,-11.014238
79.033134,-30.022915
-100.17489,0.14553763
80.764854,22.022388
-84.01205,-24.65634
35.982666,-56.707462
34.505875,-53.547672
50.07365,-27.307636
-67.45633,-35.939167
-25.400398,82.28608
20.379034,-0.44530842
62.811535,-15.325845
80.28146,21.890097
43.346027,-7.451648
-38.532623,14.094201
-61.262077,-7.742792
-42.80489,23.477242
27.354208,-56.051414
-42.741653,-46.28385
42.114044,-3.7387
-68.32234,-35.906876
46.367493,-14.253709
47.213215,8.803227
-53.213863,-18.391165
-80.576805,-13.6310625
30.027145,-11.075298
26.624727,-22.130295
51.03693,5.7204905
53.68305,-29.115519
29.07022,-37.190727
-23.064678,-3.6689508
50.957916,-22.957788
-9.099142,-28.90535
-17.024353,-75.08424
-12.124786,-26.503353
51.5548,64.69571
54.87339,-26.286076
52.614044,66.98168
10.5513935,-22.49453
27.820368,85.35051
-18.518038,-19.722786
-33.223095,-52.33928
18.560219,14.057899
58.446983,34.39905
-39.75503,71.0385
37.852993,-28.705814
80.37788,-33.59373
73.325745,-22.183641
64.63364,17.455137
39.294743,6.895953
59.19393,-4.355973
3.9436584,97.6358
35.580475,-76.563416
10.454588,-21.37026
55.490597,2.1729095
13.811034,81.92387
30.299974,-11.249131
-81.22978,20.703514
58.61001,-4.7742286
-48.049133,-20.565647
-57.865433,-42.905647
-47.658657,-57.09982
43.91272,-23.822296
-14.830527,-76.34646
52.225845,66.52341
51.413628,-27.605377
53.272236,-69.78983
-1.7821188,-58.385624
14.063073,81.66859
-7.229261,62.63507
13.562486,-66.26987
-1.5915705,-59.191425
1.5657032,41.155544
-15.609166,-28.77583
-11.863894,41.723392
-81.73491,20.111467
-71.38625,-37.814484
12.487876,9.885477
-6.412783,-23.381319
-10.87581,-27.527979
30.49032,38.195404
29.916883,-10.796677
-14.584549,-45.27982
-61.76954,-38.38348
63.338905,-34.94841
-38.791573,16.552557
-61.405163,-7.941273
-13.602401,64.43078
79.63224,-30.928679
-31.772505,-32.5627
50.047237,14.985809
62.268063,-6.790559
-11.450331,-75.43653
-39.32555,-22.70354
48.11626,0.24316865
-40.187485,71.015785
-65.287155,36.644527
-31.474874,-33.093952
2.5948136,-96.36561
-31.472202,-32.81511
57.961136,-3.8396645
-6.1308455,93.44925
56.07922,-2.6067064
0.3524876,-41.30571
34.727955,-53.989502
-48.408924,-28.816868
10.629954,-56.56998
4.4828672,-88.5614
-25.19995,59.329365
63.09574,-15.125903
59.254837,-5.28681
5.2755733,-32.451088
34.84061,-54.403587
80.13287,-29.949219
-13.846347,-27.029263
-61.348785,-7.8453736
62.032116,-1.6485767
21.539642,36.13882
2.944477,-92.291435
1.118218,40.782555
-33.997295,-52.315643
60.097313,24.239895
-84.59749,-25.539785
50.457256,-28.156672
53.210873,-68.67199
-14.809025,62.389084
-24.654106,-43.040794
9.755482,54.34453
-40.033936,24.798695
60.712326,21.406618
-84.31216,-24.753784
-69.507866,-25.92608
26.36059,-1.3467318
55.51947,2.2134101
51.045326,5.7183037
51.03967,5.722171
-77.26914,-11.496524
68.56446,-24.34874
-33.91738,-55.50074
35.27401,-76.07671
58.851673,-1.7961717
10.997137,54.72696
52.32072,66.68617
-9.655689,-28.058887
93.73626,10.863927
-14.661365,-45.246357
53.573402,-14.917083
64.56575,17.488338
-1.6634444,-58.972546
71.3362,37.30163
-27.118496,-17.148869
-13.674455,64.39581
53.06664,-7.5542274
80.55826,-30.015131
61.102016,-5.501831
34.36287,-53.77215
50.98897,-22.922897
-25.646936,82.41005
-39.77563,-21.26531
-5.8338547,-53.726734
4.5897055,32.788746
13.632886,-66.47964
-1.0400051,-4.0816584
76.98135,-29.192741
-7.185204,26.121044
33.05579,65.711266
-37.678074,24.715343
35.203697,-55.185844
-12.606866,-1.8486005
-39.835323,-21.258116
71.644455,37.419277
33.314518,29.195726
-17.217035,25.071274
30.451677,38.254868
-77.821625,-11.284609
29.168737,-14.815554
80.583244,21.943075
10.95538,-18.109636
-5.6679277,-53.50629
-14.75393,-30.86348
-69.840576,-25.903318
20.451283,-0.41280603
30.23273,-57.501106
38.587875,-53.214333
-65.30581,35.935394
-100.42774,0.5606412
53.414776,-69.15656
51.856388,47.27289
-12.464122,-78.76305
29.189514,-36.898006
30.517668,23.765572
34.451088,-53.584175
53.11963,8.669297
15.667649,50.36858
34.610676,-54.066914
14.63584,22.559425
-39.123245,17.423864
-22.908968,-3.6208763
37.02243,-53.92509
-14.447333,-26.845665
10.608552,-57.133514
-40.288803,21.03732
-45.981834,4.9569263
-47.476788,-57.323193
40.755924,-24.723059
-1.5166752,49.51668
-65.63654,34.782433
-10.089593,-3.5594096
16.868702,78.86391
-0.732093,50.162464
34.882133,-53.753525
7.089297,-96.320564
-17.909597,25.16584
-75.67529,-11.248004
3.8722315,-93.33412
34.82368,-56.155212
81.267586,-33.310226
-43.484024,-16.664436
40.441536,36.47906
35.30052,29.132345
67.8921,45.76185
31.284586,14.660044
-1.7877643,-59.06044
35.88416,55.711872
80.62681,21.709892
56.21682,21.615513
-39.738815,21.958153
28.561108,13.209633
-37.554424,67.4465
6.012392,-97.93485
63.670567,24.265009
30.288914,62.681854
50.422173,15.284476
50.98129,-22.922487
5.9005322,63.444622
25.351652,41.714172
31.299404,14.673754
-48.03014,22.634995
-34.70583,-7.222878
-47.963017,68.117966
-33.159233,-13.399221
-64.13336,-33.680172
41.431908,-31.218796
-4.659529,-54.0576
-26.473944,-52.273586
45.168888,42.01365
-13.291558,-78.45419
50.95654,-22.958935
-1.0331846,-4.065137
21.092262,-51.147453
-22.966923,-3.6190078
-12.918321,-78.72962
-67.23153,-36.00052
0.44453526,-55.79232
-14.59533,61.170944
-4.516444,-53.849056
-34.745552,3.4838204
19.271206,62.29357
3.9146366,-98.1401
13.5431185,-66.108536
-48.330215,2.7050352
-48.642498,69.5932
-30.36624,0.157881
26.406925,-21.905098
-48.446964,-28.929033
47.163982,37.66508
-61.906746,-32.765682
40.789597,45.423347
51.044716,5.7214346
58.408115,0.95110124
29.312271,15.609285
3.9473088,-93.24503
29.787457,-13.999956
-3.6791856,-54.624733
58.393353,-2.9526105
-63.415215,-33.043655
-15.050503,-75.95965
50.95615,-22.961815
2.8217652,-96.65559
5.5537777,25.377842
-51.738667,-69.62643
-80.045555,-10.862728
49.858814,14.805621
-40.647194,70.96608
-25.37866,82.30447
-66.998604,-36.097794
-82.67307,19.761484
55.86255,-47.600727
25.406008,41.62379
41.940582,35.68743
1.5133995,41.03719
-22.755938,33.228867
-11.218456,41.034824
-30.898201,3.380388
67.33828,45.91717
-77.46476,-11.46341
-44.160446,25.959236
-11.087157,60.734127
32.36242,17.24459
-51.698,-11.071259
-32.30199,6.2007513
12.754555,80.197464
29.361376,-14.51728
13.9822855,81.851845
48.371853,-25.296106
-82.24703,19.630543
54.06183,-69.07908
75.9718,-34.938766
26.388264,-1.3311093
-14.948514,28.541965
20.325962,-27.438112
-24.464014,63.98498
-13.523538,-77.37777
69.647095,-30.499468
68.552475,-24.339264
11.343999,-21.47649
-40.654232,22.973438
-5.6456246,37.637226
22.650894,34.82116
51.023277,47.354424
-29.914534,-52.444828
-5.1098523,-54.0359
-45.98053,4.9579105
57.80623,-47.270798
-70.25788,-26.007586
-23.100498,-3.6122448
-9.242074,40.063614
-1.9548371,-56.350834
6.768036,-95.73821
6.322402,42.616302
40.74326,-24.730326
31.32626,42.28512
92.66983,11.619476
13.2559185,-66.86141
-2.0341103,-54.76479
57.122055,-46.772144
79.9069,21.36278
-25.128632,-42.839363
5.3938293,24.09575
-68.29589,-36.237114
-65.32591,35.910297
-69.75157,-37.0098
-13.329657,-77.83461
42.170086,60.971172
5.935271,-95.82223
-62.04408,-27.734123
-31.77181,-32.5848
29.33377,-14.614156
7.3824005,-7.1470637
-12.894928,-11.179858
-69.469894,-36.90143
5.123519,64.71081
-89.60087,3.1794086
-0.56936836,-55.67503
-9.274831,5.2871547
-41.67785,24.024906
30.287575,62.674698
68.001854,20.007826
60.26899,2.9192414
27.797068,83.2439
64.61938,17.496473
-38.775562,15.914319
-40.358265,-29.602741
-41.71553,21.953035
26.65927,64.94282
37.42768,-57.922462
-29.823101,5.213878
-63.199627,-33.12426
75.44692,-27.704855
-11.88677,60.57383
-19.900913,-83.38419
58.94596,-4.4341574
-3.7306697,-54.324726
-2.1431544,16.140863
-15.470924,-29.705431
-69.70187,-25.923084
56.146824,21.641129
6.866957,2.7687955
33.778465,84.63805
57.10895,-47.159702
28.088837,-15.663911
7.8131647,5.9000745
79.17643,-30.430473
62.81134,-45.148582
2.7108645,-89.84412
-53.289295,9.315052
50.815704,65.39949
4.2515993,-96.135994
5.1945477,-95.39264
47.48204,25.722542
-65.81337,0.72622997
-18.597902,25.230515
49.07823,-9.682972
-13.950661,-26.745161
10.692731,-21.439268
-77.86555,-12.911286
27.756376,86.227745
-101.33213,0.7509934
-6.304943,93.546364
-11.889843,-75.00763
4.55305,-40.942432
-71.12767,-37.507942
65.851135,46.38442
-22.752445,33.23031
-14.902711,-30.61619
32.318764,17.139793
80.75924,21.999695
-68.93202,-36.62126
2.5533037,27.61558
-1.8986229,-16.261322
-5.9693937,75.75749
-30.376871,0.15214469
58.28107,13.228297
28.653858,83.54971
-29.529167,-56.125446
77.08301,-29.120777
-8.405445,-25.527416
-100.4725,1.2503176
-39.813046,19.369184
-2.7055936,49.0799
-34.30635,-33.70452
16.168398,61.23689
-55.975388,-51.123173
14.61493,22.644922
-63.40937,-33.156887
-16.501314,-26.244432
68.59323,-24.377066
-41.738056,24.298908
