releaseYear,runtimeMinutes,lifetimeGross,nrOfReleases,director_nrOfMovies,nrOfEmployees,nrOfActors,averageRating,numVotes,sameYearTotalMoviesReleased,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Other,Romance,Sci-Fi,Sport,Thriller,War,Western
0.7980769230769234,0.25,0.003150707295966231,0.2692307692307692,0.11247443762781187,0.6666666666666666,0.38461538461538464,1,0.014354734883291205,0.24855673349427942,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9519230769230766,0.3191489361702128,0.004811325063777896,0.37179487179487175,0.06134969325153374,0.7435897435897435,0.38461538461538464,0,0.00499413016472696,0.9471502046814317,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89423076923077,0.23404255319148937,3.9632824384625285e-05,0.30769230769230765,0.004089979550102251,0.5897435897435898,0.38461538461538464,0,0.007591118020344075,0.7196914033798678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.75,0.24468085106382975,0.0011483056278278924,0.30769230769230765,0.0245398773006135,0.43589743589743585,0.38461538461538464,1,0.005659947236758726,0.1878870578356251,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9230769230769234,0.30319148936170215,6.159001133632845e-05,0.1794871794871795,0.0081799591002045,0.5384615384615384,0.38461538461538464,1,0.003925609252748378,0.8483258108533642,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.89423076923077,0.23936170212765961,0.055385599192678804,0.5641025641025641,0.055214723926380375,0.5128205128205128,0.38461538461538464,0,0.1937698401938602,0.7196914033798678,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.9326923076923102,0.37234042553191493,0.016168754428411144,0.34615384615384615,0.034764826175869123,0.6153846153846153,0.38461538461538464,1,0.021948865650567553,0.9124068437073581,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.9326923076923102,0.2606382978723404,0.06451158814894077,0.47435897435897434,0.014314928425357875,0.5897435897435898,0.38461538461538464,0,0.04895512915143974,0.9124068437073581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9615384615384635,0.21808510638297873,0.00010809256061904649,0.15384615384615385,0.055214723926380375,0.43589743589743585,0.0,0,0.0008606413736519213,0.9417445155872783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8846153846153868,0.21276595744680848,0.00010703343725587009,0.41025641025641024,0.17177914110429449,0.5128205128205128,0.38461538461538464,0,0.022610665726689624,0.6645848640705364,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9134615384615401,0.32978723404255317,0.0010959835065717633,0.4871794871794871,0.10429447852760737,0.5641025641025641,0.38461538461538464,0,0.03601839382427049,0.8153668521045451,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.89423076923077,0.17553191489361702,0.060805509588848394,0.6794871794871794,0.12065439672801637,0.641025641025641,0.42307692307692313,1,0.33756222577726364,0.7196914033798678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9038461538461569,0.37234042553191493,0.0020645360219924114,0.6025641025641025,0.0408997955010225,0.5897435897435898,0.42307692307692313,1,0.03399181938782991,0.7545397291907212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7307692307692335,0.44680851063829785,6.644016433150967e-05,0.07692307692307693,0.051124744376278126,0.5128205128205128,0.38461538461538464,1,0.0006427193455510264,0.17156502571638504,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.7403846153846168,0.23936170212765961,0.02210655372307776,0.4615384615384615,0.006134969325153375,0.5384615384615384,0.38461538461538464,0,0.028311787171522714,0.17025296525663902,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89423076923077,0.3191489361702128,0.016318301831797243,0.5384615384615384,0.059304703476482624,0.5384615384615384,0.38461538461538464,0,0.08874146513900312,0.7196914033798678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.6730769230769234,0.2978723404255319,0.008970419942162735,0.3205128205128205,0.09202453987730061,0.43589743589743585,0.38461538461538464,0,0.005554501094129261,0.18395087645638714,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8173076923076934,0.48404255319148937,0.016448988888248316,0.4615384615384615,0.07975460122699386,0.5897435897435898,0.38461538461538464,0,0.02361993594900022,0.2941639550750499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89423076923077,0.2872340425531915,0.12743528452530295,0.717948717948718,0.02044989775051125,0.6923076923076923,0.38461538461538464,1,0.2063791903543894,0.7196914033798678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.875,0.4414893617021276,0.0027541700816777733,0.6025641025641025,0.06748466257668712,0.5897435897435898,0.38461538461538464,1,0.12273730152274273,0.6148315314369687,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6057692307692335,0.3085106382978723,0.0030353596893410257,0.3846153846153846,0.2556237218813906,0.4615384615384615,0.38461538461538464,0,0.0026883745125626524,0.15707987824078934,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8846153846153868,0.31382978723404253,0.0013878632265638233,0.47435897435897434,0.04294478527607362,0.641025641025641,0.46153846153846156,1,0.06418155214713453,0.6645848640705364,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9134615384615401,0.18085106382978722,0.00023533313382575235,0.37179487179487175,0.11247443762781187,0.4871794871794871,0.38461538461538464,1,0.0058919287505435495,0.8153668521045451,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7307692307692335,0.2712765957446809,0.015231808437532024,0.3974358974358974,0.11451942740286299,0.5384615384615384,0.38461538461538464,0,0.020352109776464223,0.17156502571638504,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7788461538461569,0.3191489361702128,0.000265590015121038,0.5512820512820512,0.22494887525562374,0.5897435897435898,0.38461538461538464,0,0.027798615944059316,0.2161225989293587,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7788461538461569,0.12234042553191488,0.00570295504973882,0.02564102564102564,0.049079754601227,0.41025641025641024,0.38461538461538464,1,7.431442432933744e-05,0.2161225989293587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7884615384615401,0.21808510638297873,0.00570295504973882,0.34615384615384615,0.09406952965235174,0.5128205128205128,0.38461538461538464,1,0.019239401909479006,0.23659074210139608,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9038461538461569,0.14361702127659576,6.516595431806358e-05,0.19230769230769232,0.07975460122699386,0.4871794871794871,0.38461538461538464,0,0.001978370485524253,0.7545397291907212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6538461538461569,0.21276595744680848,6.299979729520521e-05,0.16666666666666666,0.3456032719836401,0.3589743589743589,0.3076923076923077,0,0.0014923139804512895,0.1783352576886743,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6634615384615401,0.2712765957446809,0.0019053311260724022,0.24358974358974358,0.01226993865030675,0.5128205128205128,0.38461538461538464,0,0.0019321750325627732,0.18400335887477698,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.9230769230769234,0.21808510638297873,0.00011454923759918056,0.43589743589743585,0.02862985685071575,0.4615384615384615,0.38461538461538464,1,0.006825880299547385,0.8483258108533642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8653846153846168,0.21276595744680848,9.51781872907676e-05,0.3205128205128205,0.03680981595092025,0.5384615384615384,0.38461538461538464,0,0.00478926337333257,0.5706413351527239,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7307692307692335,0.34042553191489355,0.05171044621929676,0.6538461538461539,0.014314928425357875,0.4871794871794871,0.38461538461538464,0,0.07432848381502136,0.17156502571638504,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8846153846153868,0.30319148936170215,0.014111878753145969,0.7435897435897435,0.10838445807770962,0.43589743589743585,0.38461538461538464,1,0.16958451207057057,0.6645848640705364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.875,0.22872340425531912,0.014111878753145969,0.10256410256410256,0.026584867075664625,0.23076923076923075,0.11538461538461539,1,0.0005021244887117394,0.6148315314369687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.9326923076923102,0.24468085106382975,0.0030584341036325184,0.3333333333333333,0.0572597137014315,0.5128205128205128,0.38461538461538464,0,0.019374975521431175,0.9124068437073581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7788461538461569,0.6117021276595744,0.11552530673043893,0.717948717948718,0.06748466257668712,0.5384615384615384,0.38461538461538464,1,0.29558261002300734,0.2161225989293587,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7403846153846168,0.26595744680851063,0.017658825811815118,0.4615384615384615,0.45603271983640087,0.5641025641025641,0.42307692307692313,0,0.03603345755893184,0.17025296525663902,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7307692307692335,0.3244680851063829,0.03145987601689067,0.4487179487179487,0.026584867075664625,0.4615384615384615,0.38461538461538464,1,0.03281785233322186,0.17156502571638504,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.9134615384615401,0.18617021276595747,8.658308009766774e-06,0.012820512820512824,0.03885480572597137,0.4615384615384615,0.38461538461538464,0,0.00011649288138112354,0.8153668521045451,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8653846153846168,0.4148936170212766,0.21307713015087032,0.6794871794871794,0.08793456032719836,0.5897435897435898,0.38461538461538464,1,0.675802319614288,0.5706413351527239,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6634615384615401,0.25531914893617025,0.013928687108564838,0.30769230769230765,0.02044989775051125,0.4871794871794871,0.38461538461538464,0,0.01064102216477918,0.18400335887477698,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.9230769230769234,0.22340425531914893,0.0256255731563562,0.7948717948717948,0.014314928425357875,0.5128205128205128,0.38461538461538464,1,0.30387569807857046,0.8483258108533642,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.76923076923077,0.4148936170212766,0.022798282584025224,0.41025641025641024,0.014314928425357875,0.5384615384615384,0.38461538461538464,0,0.014418002568868883,0.20510129106749242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6634615384615401,0.40957446808510634,0.026316127705355276,0.3589743589743589,0.06134969325153374,0.4615384615384615,0.42307692307692313,0,0.007060874560264479,0.18400335887477698,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9423076923076934,0.26595744680851063,2.6655250239679464e-05,0.24358974358974358,0.051124744376278126,0.4615384615384615,0.38461538461538464,1,0.0012432602340502667,0.9367586858402436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.875,0.3351063829787234,0.031781376532539304,0.5512820512820512,0.16564417177914112,0.5897435897435898,0.38461538461538464,1,0.07226374791743868,0.6148315314369687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7884615384615401,0.19680851063829785,0.0654296483086846,0.3589743589743589,0.08384458077709611,0.6153846153846153,0.38461538461538464,0,0.02493048086453786,0.23659074210139608,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6153846153846168,0.23936170212765961,0.029877419310671796,0.2948717948717948,0.4785276073619632,0.5128205128205128,0.38461538461538464,0,0.010232292830967825,0.1638501102130786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8173076923076934,0.2606382978723404,0.013824981703990488,0.34615384615384615,0.15746421267893662,0.4871794871794871,0.38461538461538464,0,0.032491471415559234,0.2941639550750499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8269230769230766,0.25531914893617025,0.013824981703990488,0.02564102564102564,0.002044989775051125,0.4871794871794871,0.38461538461538464,1,6.828893046479655e-05,0.34769602183268605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6730769230769234,0.3829787234042553,0.027501680224801817,0.6923076923076923,0.081799591002045,0.5128205128205128,0.38461538461538464,1,0.14558497000810428,0.18395087645638714,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7596153846153868,0.3244680851063829,0.026932369307002164,0.5897435897435898,0.0736196319018405,0.4871794871794871,0.42307692307692313,1,0.05727131493348357,0.1961792799412197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7019230769230766,0.3191489361702128,0.08974175987084611,0.6538461538461539,0.044989775051124746,0.43589743589743585,0.38461538461538464,1,0.04935281174649944,0.17140757846121552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7596153846153868,0.44680851063829785,0.0028617450072209575,0.5769230769230769,0.032719836400818,0.4615384615384615,0.38461538461538464,1,0.07492802045454318,0.1961792799412197,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7115384615384635,0.2021276595744681,9.059939006004985e-06,0.10256410256410256,0.09611451942740287,0.4615384615384615,0.38461538461538464,0,0.000497103243824622,0.16196074315104442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7115384615384635,0.31382978723404253,0.0003291058165032883,0.3333333333333333,0.48875255623721886,0.5128205128205128,0.38461538461538464,0,0.0029615302344218387,0.16196074315104442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8846153846153868,0.21808510638297873,0.07559443442998849,0.5512820512820512,0.17382413087934562,0.641025641025641,0.46153846153846156,0,0.09102814006059638,0.6645848640705364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8076923076923102,0.1595744680851064,4.0649134291349894e-05,0.03846153846153846,0.016359918200409,0.4871794871794871,0.38461538461538464,0,0.0001375821099070166,0.263409257898604,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8173076923076934,0.26595744680851063,4.0649134291349894e-05,0.0641025641025641,0.026584867075664625,0.6153846153846153,0.0,1,0.0002862109585656914,0.2941639550750499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8173076923076934,0.2872340425531915,4.0649134291349894e-05,0.02564102564102564,0.004089979550102251,0.5641025641025641,0.38461538461538464,1,8.53611630809957e-05,0.2941639550750499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7307692307692335,0.25,0.010209409771469174,0.5,0.0736196319018405,0.5128205128205128,0.42307692307692313,1,0.036957366618161444,0.17156502571638504,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0.23936170212765961,7.125056197427138e-05,0.2692307692307692,0.049079754601227,0.28205128205128205,0.23076923076923078,1,0.0031583630339968405,0.1878870578356251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.76923076923077,0.19680851063829785,7.125056197427138e-05,0.08974358974358973,0.004089979550102251,0.3846153846153846,0.38461538461538464,0,0.00015365009354579225,0.20510129106749242,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8461538461538467,0.2872340425531915,0.00719427312021995,0.1794871794871795,0.059304703476482624,0.6153846153846153,0.38461538461538464,0,0.00693132644217685,0.4166054371785452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5769230769230766,0.25,0.01183077167718659,0.16666666666666666,0.09815950920245399,0.5641025641025641,0.42307692307692313,0,0.0008244884104646761,0.15896924530282358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6730769230769234,0.3351063829787234,0.0004526369095188499,0.3333333333333333,0.25357873210633947,0.4871794871794871,0.38461538461538464,0,0.00170320626571022,0.18395087645638714,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9038461538461569,0.36170212765957444,4.636473072766371e-05,0.2948717948717948,0.09406952965235174,0.6153846153846153,0.42307692307692313,1,0.003589185845311513,0.7545397291907212,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6634615384615401,0.25,0.005968780742743944,0.23076923076923075,0.20858895705521474,0.4871794871794871,0.38461538461538464,0,0.0013547318705442728,0.18400335887477698,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8846153846153868,0.26595744680851063,3.035045927867315e-05,0.23076923076923075,0.07157464212678936,0.5128205128205128,0.38461538461538464,0,0.0026522215493754073,0.6645848640705364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7307692307692335,0.4521276595744681,0.010583475017960496,0.5384615384615384,0.2065439672801636,0.4871794871794871,0.38461538461538464,0,0.01638833906257375,0.17156502571638504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9230769230769234,0.3936170212765957,0.002755634913509231,0.717948717948718,0.15132924335378323,0.5384615384615384,0.38461538461538464,1,0.08363485908880473,0.8483258108533642,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.9326923076923102,0.3936170212765957,0.002755634913509231,0.0,0.0,0.43589743589743585,0.42307692307692313,1,1.0042489774234788e-05,0.9124068437073581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5865384615384635,0.2712765957446809,0.008578077427238543,0.3974358974358974,0.40899795501022496,0.4871794871794871,0.38461538461538464,0,0.0028842030631602306,0.15686994856722997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.8269230769230766,0.32978723404255317,0.011523328246406296,0.4615384615384615,0.16768916155419225,0.5897435897435898,0.42307692307692313,1,0.05663060408588739,0.34769602183268605,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7788461538461569,0.37234042553191493,0.0006822016436453313,0.37179487179487175,0.2392638036809816,0.5641025641025641,0.38461538461538464,0,0.00665415372440797,0.2161225989293587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.8846153846153868,0.34042553191489355,0.01986750577124221,0.641025641025641,0.08997955010224949,0.5128205128205128,0.42307692307692313,0,0.07449418489629624,0.6645848640705364,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7788461538461569,0.4521276595744681,0.0031022078047504404,0.3205128205128205,0.032719836400818,0.4871794871794871,0.38461538461538464,1,0.008131403970197907,0.2161225989293587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9423076923076934,0.30319148936170215,0.00016491111417062416,0.3846153846153846,0.07157464212678936,0.5897435897435898,0.38461538461538464,1,0.011428353363079187,0.9367586858402436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.75,0.24468085106382975,0.000812092573680005,0.21794871794871795,0.044989775051124746,0.43589743589743585,0.38461538461538464,0,0.001464195009083432,0.1878870578356251,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9134615384615401,0.3244680851063829,9.201631159500192e-06,0.34615384615384615,0.0736196319018405,0.5128205128205128,0.38461538461538464,1,0.0027687144307565305,0.8153668521045451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9230769230769234,0.25,9.201631159500192e-06,0.08974358974358973,0.018404907975460124,0.3589743589743589,0.34615384615384615,0,0.001606798363877566,0.8483258108533642,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.8846153846153868,0.1595744680851064,3.0395515344748605e-06,0.02564102564102564,0.01226993865030675,0.5128205128205128,0.38461538461538464,0,0.00073611450045141,0.6645848640705364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7211538461538467,0.2712765957446809,0.12226168606030854,0.7435897435897435,0.0408997955010225,0.5384615384615384,0.42307692307692313,1,0.4247872749603573,0.16049123543612892,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8173076923076934,0.29255319148936165,0.00030044832361688024,0.02564102564102564,0.07157464212678936,0.3589743589743589,0.38461538461538464,1,0.0005051372356440099,0.2941639550750499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5865384615384635,0.32978723404255317,0.002956148678697152,0.30769230769230765,0.37627811860940696,0.4615384615384615,0.38461538461538464,0,0.003931634746612919,0.15686994856722997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6057692307692335,0.3829787234042553,0.014271133598098505,0.4487179487179487,0.06134969325153374,0.5128205128205128,0.38461538461538464,1,0.023540600279783767,0.15707987824078934,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
